,idx,target,captions,path
173,173,6,there is a bird that is sitting on a rock with moss,/shared/lisabdunlap/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg
174,174,6,there is a bird that is sitting on a rock with its mouth open,/shared/lisabdunlap/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg
175,175,7,there is a duck that is floating in the water with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg
176,176,7,there is a duck that is swimming in the water with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg
177,177,7,arafed bird with a black head and a gray beak,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg
178,178,7,there is a black bird with a yellow beak in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg
179,179,7,there is a bird that is sitting in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg
180,180,7,there is a bird that is swimming in the water with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg
181,181,7,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg
182,182,7,someone is feeding a bird on the ground with a bucket,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg
183,183,7,there is a bird that is flying over the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg
184,184,7,there is a bird that is flying over the water with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg
185,185,7,arafed duck swimming in the water with a yellow beak,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg
186,186,7,there is a black and white bird floating in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg
187,187,7,there is a duck that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg
188,188,7,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg
189,189,7,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg
190,190,7,there is a black bird with white feathers sitting on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg
191,191,7,there is a bird that is swimming in the water,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg
192,192,7,there is a black bird with a white and orange beak,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg
193,193,7,there is a bird that is swimming in the water with a frisbee in its beak,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg
194,194,7,there is a bird that is standing on a rock,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg
195,195,7,there is a bird that is standing on the ground in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg
196,196,7,there is a duck that is swimming in the water with a fish in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg
197,197,7,there is a black bird that is sitting in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg
198,198,7,there is a bird that is swimming in the water with a beak,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg
199,199,7,there is a bird that is flying in the sky with its wings spread,/shared/lisabdunlap/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg
200,200,8,there is a black bird standing on the ground in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg
201,201,8,there is a black bird sitting on a wooden post,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg
202,202,8,there is a black bird standing on a rock in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg
203,203,8,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg
204,204,8,there is a bird that is sitting on a roof,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg
205,205,8,there is a black bird standing on the ground in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg
206,206,8,there is a black bird sitting on a pine tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg
207,207,8,there is a black bird standing on the water's edge,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg
208,208,8,there is a black bird standing in the grass looking at something,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg
209,209,8,there is a black bird standing on a rock in the sun,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg
210,210,8,there is a black bird standing on a rock by the water,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg
211,211,8,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg
212,212,8,there is a black bird standing on a rock in the water,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg
213,213,8,there is a black bird standing on the ground in the sand,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg
214,214,8,there is a black bird sitting on a tree stump,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg
215,215,8,there is a black bird sitting in a tree with green leaves,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg
216,216,8,there is a black bird sitting on a branch with a blue sky in the background,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg
217,217,8,there are two birds sitting on a fence with their beaks open,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg
218,218,8,there is a black bird sitting on top of a wooden post,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg
219,219,8,there is a bird that is sitting on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0115_2279.jpg
220,220,8,there is a black bird standing on the ground with leaves,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg
221,221,8,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg
222,222,8,there is a black bird sitting on a wooden post,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg
223,223,8,there is a bird that is flying with a piece of food in its mouth,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg
224,224,8,there is a black bird with a blue eye sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg
225,225,9,there is a black bird with a red patch on its head sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg
226,226,9,there is a black bird with a red and white stripe sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg
227,227,9,there is a black bird with a red and yellow stripe sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg
228,228,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg
229,229,9,there is a bird that is sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg
230,230,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg
231,231,9,there is a black bird sitting on a plant with a red spot,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg
232,232,9,there is a black bird with a red and yellow chest sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg
233,233,9,there is a black bird with a red stripe sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg
234,234,9,there is a bird that is standing on a wooden table,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg
235,235,9,there is a black bird with a yellow and orange patch on its chest,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg
236,236,9,there is a black bird with a red and white stripe sitting on a post,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg
237,237,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg
238,238,9,there is a black bird with a red and yellow stripe sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg
239,239,9,there is a bird that is sitting on a rope,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg
240,240,9,there is a black bird with a red patch sitting on a plant,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg
241,241,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg
242,242,9,there is a black bird with a red chest sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg
243,243,9,there is a black bird with a red stripe sitting on a stick,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg
244,244,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg
245,245,9,there is a black bird sitting on a branch in a field,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg
246,246,9,there is a black bird with a red and yellow patch on its chest sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg
247,247,9,there is a black bird with a red and white stripe on it's chest,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg
248,248,9,there is a black bird standing in the snow on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg
249,249,9,there is a black bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg
250,250,10,there is a black bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg
251,251,10,there is a bird that is standing in the mud,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg
252,252,10,there is a bird that is standing in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg
253,253,10,there is a bird that is standing on the ground in the leaves,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg
254,254,10,there is a bird that is standing on the ground with its beak open,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg
255,255,10,there is a black bird sitting on a persons hand,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg
256,256,10,there is a black bird sitting on a log in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg
257,257,10,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg
258,258,10,there is a bird that is standing in the snow,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg
259,259,10,there is a bird that is sitting on a tree stump,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg
260,260,10,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg
261,261,10,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg
262,262,10,there is a bird that is standing in the dirt,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg
263,263,10,there is a bird that is standing on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg
264,264,10,there is a black bird standing on the ground with a lot of debris,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg
265,265,10,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg
266,266,10,there is a bird standing in the water near some grass,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg
267,267,10,there is a black bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg
268,268,10,there is a small bird standing on the ground with gravel,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg
269,269,10,there is a brown and black bird sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg
270,270,10,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg
271,271,10,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg
272,272,10,there is a bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg
273,273,10,there is a small bird standing in the water on the ground,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.jpg
274,274,10,there is a black bird standing in the mud in the water,/shared/lisabdunlap/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg
275,275,11,there is a yellow headed bird sitting on a post,/shared/lisabdunlap/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452.jpg
276,276,11,there is a yellow and black bird sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0031_8456.jpg
277,277,11,there is a bird that is sitting on a stick in the water,/shared/lisabdunlap/data/CUB_200_2011/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458.jpg
